Model,Year,Color,Fuel_Type,Transmission,Engine_Size_L,Mileage_KM,Price_USD,Sales_Volume,Sales_Classification,Target
5,-0.4661207461198165,1,3,1,0.5478519108426073,-0.6553606093102426,0.5667130314518608,0.06002835630683053,1,3
6,-0.2348756470873047,4,3,0,-1.2359718283793704,1.687352912451535,1.1899150823338636,0.6138067186611477,1,4
5,0.6901047490427424,4,3,0,1.5388650992992616,1.1787832357502606,-0.4051698360728621,0.7247724208522466,0,5
10,0.45885965001023066,0,2,1,0.3496492731512767,0.6256164149693004,0.11825526628501297,0.05162716749740979,1,2
7,0.45885965001023066,5,1,1,0.4487505919969422,0.7425631054816647,-0.9459424341070601,0.38032367966599623,1,0
0,-1.159856043217352,4,3,1,-0.24495863992271602,-1.0408394069185152,0.1616047732189728,1.4826296613687424,0,4
6,-0.2348756470873047,3,2,1,-0.5422625964597122,-0.3228840676883147,1.1183710868616672,-1.6954700553283784,1,3
10,1.3838400461402778,0,1,0,-1.0377691906880393,-0.14939703506873303,-0.06195098037479338,0.6974685572216291,0,2
5,-1.159856043217352,1,1,0,0.3496492731512767,0.488942736963484,0.049865360935784434,0.6533623159721703,1,5
4,1.1525949471077659,5,1,0,1.5388650992992616,0.43818414534647354,-1.48925369004511,0.7275728171220535,0,4
9,1.1525949471077659,3,1,0,-0.44316127761404706,0.9764047096363315,-0.2521580005952293,1.350310937620366,0,4
10,-1.3911011422498636,4,1,0,1.3406624616079306,1.6392694591210382,0.3941612230173056,-0.7352841843183329,1,1
9,0.9213498480752542,1,3,0,-1.2359718283793704,0.9343791501030365,-0.2530426844102081,-1.456036174259887,1,5
0,1.3838400461402778,5,3,1,1.5388650992992616,-1.1185737478375954,-0.6901534180371108,0.4121781872350499,1,1
4,0.45885965001023066,4,0,1,-0.5422625964597122,0.8188476940390215,-1.5117554305565268,1.058719676026721,0,3
10,-0.92861094418484,3,1,0,-0.44316127761404706,-0.5469398434013477,0.9535506456797525,0.5746011708838509,1,3
5,0.9213498480752542,4,2,0,-0.1458573210770505,-0.845537053046332,0.27845996582356014,0.6985187058228067,0,5
5,-0.0036305480547929366,0,0,1,0.7460545485339384,0.13280416572342565,-0.6785755994149973,0.1433401453335862,1,5
6,1.1525949471077659,4,2,1,0.7460545485339384,-0.5669257152451077,-0.7838914379111659,-1.3608227010864522,1,0
8,1.6150851451727894,1,3,0,-0.04675600223138495,1.3380488880596018,-0.10153096496666973,-1.2047006090447168,1,0
0,0.22761455097771885,1,1,1,0.05234531661428013,1.5592224180058751,-0.55675848454379,1.068871112504771,0,5
2,-0.2348756470873047,2,3,0,-1.632377103762032,-0.58843037527734,-0.19003781097824166,0.1324886097880844,1,5
10,-1.6223462412823755,5,0,0,-0.6413639153053777,1.5776377247911013,0.509593228615188,0.7874312873891762,0,2
2,-1.159856043217352,1,0,0,-0.5422625964597122,-0.3832213802667127,-0.2660821545527213,-0.7195319553006689,1,5
8,1.1525949471077659,2,3,0,0.25054795430561116,1.61301858599983,1.5964080630597617,1.0954748770679368,0,1
8,0.9213498480752542,0,2,1,0.25054795430561116,1.641392310793562,0.0984075772185327,1.6863584899971955,0,5
3,1.3838400461402778,4,2,1,0.7460545485339384,-0.8278811403553419,-1.6299568811404297,1.5771430354747258,0,5
8,0.22761455097771885,2,0,0,0.7460545485339384,0.17686628214580843,1.2479195689855151,-0.0022804606963732917,1,4
0,1.6150851451727894,4,1,1,-0.9386678718423742,1.2303357393748815,-0.6891148761673531,0.4947898771943538,1,3
9,0.9213498480752542,3,3,0,0.9442571862252694,-1.3447005983530909,-1.687730580709913,-0.6824267047257274,1,2
3,-1.6223462412823755,1,3,1,-1.632377103762032,-1.367413385353426,-0.7697749613852003,0.45733457708568637,1,5
7,0.22761455097771885,1,2,1,0.7460545485339384,0.2760535062270595,-0.38205266334232985,-0.9978213346127309,1,0
3,-0.0036305480547929366,3,1,1,-1.335073147225036,-0.589828350769002,-0.15038089735897583,0.4804378463115934,1,1
4,-1.6223462412823755,5,2,0,0.8451558673796035,0.6917354780379055,0.20645439618702704,-0.10554507314550322,1,0
9,-0.4661207461198165,3,0,0,0.05234531661428013,0.9307892871121021,-1.0771064258060867,1.4871803053071788,0,5
10,-0.6973658451523282,1,0,1,-0.24495863992271602,-0.2549528141675553,1.4695905614082396,1.432572578045944,0,0
2,-0.4661207461198165,2,3,1,0.6469532296882728,0.15641441847149445,-0.6890764116536584,1.1252290874346351,0,5
10,0.45885965001023066,3,3,0,-1.632377103762032,-0.9076692971201973,1.0060547068730579,0.3827740264020773,1,4
2,0.9213498480752542,3,1,0,-0.9386678718423742,0.9881580591403044,-0.16130481924827894,0.6267585514090046,1,2
5,1.1525949471077659,4,0,1,0.4487505919969422,0.2796606281746811,0.5376338590986456,0.7034193992949689,0,5
1,1.1525949471077659,3,3,1,1.2415611427622655,1.5104486064078908,-0.712155119870496,-0.7135811132273293,1,2
1,1.1525949471077659,1,1,0,-0.44316127761404706,-0.05081387447153345,0.49155337169235996,-1.3517214132095796,1,4
10,1.6150851451727894,0,3,0,-0.8395665529967087,-0.13553809284892365,1.6674904843676213,1.2634986532563515,0,3
1,-0.6973658451523282,4,3,1,0.05234531661428013,1.5998845199608824,-0.7181940485205685,-1.1164881265457989,1,3
5,-0.4661207461198165,1,0,0,0.4487505919969422,1.1879477417511557,0.7659592123905581,-0.5875632810860182,1,5
10,-0.6973658451523282,0,0,1,-0.24495863992271602,-0.359058840904654,-0.3865914759583079,0.013471768321290595,1,5
8,0.6901047490427424,0,3,0,1.3406624616079306,0.04119362362784872,0.5423265297694025,1.4329226275796698,0,3
0,0.9213498480752542,3,2,1,0.05234531661428013,-0.8951220356086139,0.7133012931424738,-0.13039859004003956,1,2
2,-0.6973658451523282,5,2,1,-1.632377103762032,1.5681452986131497,-0.4815218957568996,-0.27321879980019215,1,3
3,-0.92861094418484,1,2,1,-0.9386678718423742,0.41652415470405657,0.694107500808804,0.6691145449898341,1,3
3,-1.159856043217352,1,1,1,-0.1458573210770505,-0.7005790758306668,1.221802164186794,0.7877813369229021,0,1
2,-1.159856043217352,1,1,1,0.6469532296882728,-0.3244373737901613,1.3623514972273345,-0.6309694232680253,1,3
5,-0.92861094418484,1,3,0,-0.9386678718423742,1.672769094050864,1.098946507445829,-1.3244175495789623,1,3
2,0.22761455097771885,1,3,0,1.6379664181449276,1.3642479843107485,0.33496433644111734,0.0029702823095146707,1,0
0,-1.3911011422498636,5,1,0,-0.6413639153053777,-1.4802524441742402,-1.7196176625628434,-0.24766518383820407,1,2
10,1.6150851451727894,4,2,0,0.15144663545994566,-1.1836572735049695,0.40993167363214456,-0.500400947188278,1,4
5,0.22761455097771885,0,0,0,-1.632377103762032,-0.7756382784632335,0.763843664137348,-1.7140226806158492,1,4
5,-1.6223462412823755,0,1,1,1.3406624616079306,0.8163451453193797,1.1431422336810728,-1.2397055624173032,1,2
5,1.3838400461402778,0,1,0,1.0433585050709344,-0.10191764522228765,-0.8730137161418535,-1.1374910985693507,1,4
10,1.6150851451727894,2,3,1,-1.0377691906880393,1.3226884166080073,-0.150073181249418,-0.47449728169256405,1,3
6,1.6150851451727894,4,3,1,1.5388650992992616,-1.227702130970665,-0.5671823677550616,0.9250007541434409,0,1
5,-1.6223462412823755,3,0,0,-0.6413639153053777,-1.4128217003974093,-1.372821607091165,0.9467038252344445,0,5
0,-0.6973658451523282,5,2,0,0.6469532296882728,-1.6566734994306433,-0.4021696040046732,1.3233571235234742,0,2
5,-0.4661207461198165,0,1,1,1.1424598239166004,0.2951419123230859,1.6697214261619155,-1.6356115850612556,1,2
4,-0.4661207461198165,5,3,1,0.8451558673796035,0.9316694939031486,-0.34028020146985394,1.7094617592231025,0,2
10,-1.159856043217352,5,3,0,1.4397637804535965,-1.4066775118167714,-0.40940093257928234,-1.6464631206067573,1,3
4,-0.2348756470873047,5,1,1,1.2415611427622655,1.449679819912313,-1.608455217985076,-0.7730895339607262,1,5
0,0.22761455097771885,3,0,1,1.7370677369905927,-0.11258368045496786,1.2195327578788049,-1.634561436460078,1,2
2,0.6901047490427424,0,0,0,-1.1368705095337048,1.4696139148860117,-1.3694367298860286,-0.40133692914385843,1,5
10,0.9213498480752542,1,3,0,-0.6413639153053777,-0.6886013598897606,1.2202635836390048,0.9537048159089617,0,5
10,0.45885965001023066,4,3,0,0.4487505919969422,0.6436520247074086,-1.1546893499283555,-0.2217615183424901,1,1
10,-0.0036305480547929366,1,2,0,0.8451558673796035,-1.1558185763685402,1.2167248483790898,0.5861528054968044,1,4
1,-0.4661207461198165,0,0,0,0.15144663545994566,0.795168405464204,-1.5806069100700921,-1.3468207197374176,1,2
4,0.9213498480752542,4,3,1,-1.4341744660707012,1.0114231327546295,-0.5507195558937175,0.22980238016387466,1,3
8,-0.0036305480547929366,3,3,0,1.1424598239166004,-0.5416240847416949,1.0160170159199928,1.3636128199019486,0,2
3,0.9213498480752542,2,2,0,1.6379664181449276,0.10824467035756168,-0.06218176745696175,-1.0597801020822089,1,4
10,-0.6973658451523282,1,1,1,-0.3440599587683815,1.4875459708839966,-0.3836681729175085,-0.45489450780391566,1,5
7,-0.0036305480547929366,4,3,0,-0.9386678718423742,-0.3216586817635245,-0.06772065742900277,0.922200357873634,0,1
0,0.45885965001023066,3,2,0,-1.632377103762032,0.5066159086111612,-1.3250486810823112,-1.19594937070157,1,5
5,0.9213498480752542,4,2,0,-0.9386678718423742,0.537405887341099,1.2721137480994997,-0.06458927769957712,1,4
8,-0.92861094418484,0,0,0,0.6469532296882728,0.9232988999098639,1.5494428918384975,0.15944242388497595,1,0
8,0.45885965001023066,0,2,1,1.4397637804535965,-0.7303335171593734,-0.8886303087019135,-1.6594149533546143,1,0
5,-0.0036305480547929366,4,2,1,-1.4341744660707012,-1.5741239095958384,-0.5883763148008574,-0.386984898261098,1,1
9,0.45885965001023066,0,3,1,0.15144663545994566,-1.2657926483792818,1.6746064194011463,-0.45489450780391566,1,2
2,0.9213498480752542,1,2,0,0.6469532296882728,0.831964501121282,-0.4466730463494749,1.3716639591776436,0,2
6,-1.3911011422498636,0,2,0,-0.7404652341510432,0.6766166319799315,-1.4565203888908955,0.15104123507555522,1,4
9,0.9213498480752542,3,0,0,0.25054795430561116,-1.4173262880927644,1.1770294702461293,-1.379375326373923,1,3
5,0.9213498480752542,3,2,1,0.7460545485339384,-1.0623785848641218,1.7123401073356757,0.14614054160339313,1,1
10,-0.6973658451523282,5,0,1,1.1424598239166004,0.5178860073278929,-1.5153326303301367,-0.794092505984278,1,1
3,0.22761455097771885,0,2,1,-0.1458573210770505,-0.052712359707123776,0.8573508969292347,1.501532336189939,0,2
5,-0.92861094418484,1,1,0,0.8451558673796035,0.5283794529937013,-0.8543968915136045,1.3181063805175863,0,2
4,0.6901047490427424,5,2,1,-0.6413639153053777,-0.10939077346783867,0.7559969033436232,-1.6492635168765641,1,3
9,-0.4661207461198165,4,2,1,-1.0377691906880393,-0.8724782844350275,0.44231879416310654,1.0006114534282275,0,4
2,1.6150851451727894,4,0,1,-1.0377691906880393,1.334683391505601,1.3231561577724054,-1.3230173514440589,1,0
4,-1.6223462412823755,0,3,1,-0.44316127761404706,1.4647641480569127,-0.1926149333957885,-0.17135438548596568,1,0
3,0.22761455097771885,2,0,0,-1.632377103762032,0.3425867842561569,1.6232947581323776,1.231644145687298,0,4
0,-1.6223462412823755,4,2,1,-0.7404652341510432,0.6205940585733297,0.9007388683768893,0.9862594225454672,0,4
3,-0.6973658451523282,2,0,1,0.5478519108426073,-0.9594979440518132,-0.7047699332411079,-1.16549506126742,1,1
2,-0.92861094418484,3,0,0,0.5478519108426073,0.12893815942549625,1.104023823253533,-0.7958427536529074,1,3
5,1.1525949471077659,2,3,0,-1.4341744660707012,1.0042606657294477,-0.8177017454488329,-1.616358860706333,1,1
7,0.9213498480752542,1,1,0,-0.7404652341510432,1.0175845802919545,-0.2732750186136357,-1.2012001137074582,1,2
9,1.1525949471077659,2,2,0,0.25054795430561116,1.2888608615011252,1.6240255838925775,-1.2022502623086357,1,5
1,1.1525949471077659,3,3,0,-0.6413639153053777,-0.826207021556685,-0.38813005650609705,0.23855361850702125,1,2
8,1.3838400461402778,0,2,1,-0.24495863992271602,0.3164394648750719,-0.36793618681636425,-0.9194102390581375,1,2
9,-1.159856043217352,5,3,1,0.7460545485339384,1.2299905602411378,-1.5589513888599595,-0.6379704139425426,1,3
1,1.1525949471077659,1,3,1,-1.7314784226076976,1.7059753267170075,1.6449887438562047,1.659054626366578,0,2
5,-0.4661207461198165,5,2,0,-0.7404652341510432,-1.0341084138105132,1.1312566989494015,-0.12024715356198952,1,5
6,-1.3911011422498636,1,2,1,-1.2359718283793704,-1.423073520669597,0.861005025730234,0.6708647926584635,1,2
10,-1.159856043217352,5,3,0,-1.335073147225036,-0.04504938293801373,1.3766987608354686,0.5760013690187543,1,3
5,-0.6973658451523282,4,0,0,1.6379664181449276,-1.2867450217975243,-0.15892001939920572,-0.7048298748841827,1,0
6,1.6150851451727894,0,1,0,-0.44316127761404706,1.2987847615962564,-0.6556507492529388,-1.363973146889985,1,2
4,0.22761455097771885,2,1,0,0.05234531661428013,0.3808671501883328,1.0050930940306897,1.721013393836056,0,2
2,-1.3911011422498636,2,3,0,0.8451558673796035,0.14305598599561342,1.008016397071489,-1.2365551166137703,1,1
1,0.45885965001023066,3,0,0,-1.5332757849163667,0.7513651733921289,-0.8802450447164626,0.466085815428833,1,4
1,-0.0036305480547929366,3,3,1,-0.9386678718423742,-1.1616003268587471,0.6709903280782717,-1.0097230187594104,1,2
0,1.3838400461402778,2,0,0,1.1424598239166004,-0.3975117964037017,1.5170173067938406,-0.2522158277766403,1,4
2,-1.3911011422498636,1,0,0,1.2415611427622655,-0.07860079473790098,-1.0094858107307527,0.7961825257323228,0,1
3,0.6901047490427424,0,3,0,-0.44316127761404706,0.7001923668146259,-0.6543044912736232,-0.4289908423082017,1,0
3,1.1525949471077659,2,3,1,-0.44316127761404706,1.031823219558882,1.2437269369927897,1.34996088808664,0,2
6,-0.6973658451523282,5,2,1,0.8451558673796035,-1.2164665501673078,0.5572507610829575,0.7867311883217245,0,5
0,-0.2348756470873047,0,1,1,-0.7404652341510432,-0.6805241681601581,-0.714001416527843,-0.8816048894157441,1,2
0,-0.0036305480547929366,0,0,0,-1.335073147225036,1.502802888595468,0.4237019695348576,-1.4815897902218753,1,1
1,-1.6223462412823755,1,2,1,-0.8395665529967087,-1.0106880095860034,0.6508349229022337,0.7685286125679796,0,1
1,-0.4661207461198165,0,2,0,-0.3440599587683815,0.2919144874225823,0.6596048320246318,-1.1077368882026524,1,2
0,-1.6223462412823755,1,0,0,-1.5332757849163667,0.8454782642073476,1.3418499114280438,0.34006798328752186,1,3
6,-1.3911011422498636,0,3,0,-0.04675600223138495,-1.6698420833829652,-0.4589816907317883,-1.428382261095544,1,5
8,1.6150851451727894,4,2,0,0.8451558673796035,-1.3737301635009356,0.22749448517804394,-0.5091521855314246,1,0
3,-1.6223462412823755,1,2,0,0.05234531661428013,0.7089253988983415,0.3675822440542477,1.3506609871540918,0,1
10,0.6901047490427424,2,2,0,-1.4341744660707012,-0.824809046065023,-1.4150556431279775,-1.6468131701404831,1,5
6,-0.6973658451523282,2,3,0,-0.24495863992271602,-0.9860077015233291,0.9018543392740365,1.3629127208344969,0,3
7,0.45885965001023066,0,3,1,0.7460545485339384,0.4822807796822307,-1.0177172166614248,-0.7870915153097607,1,4
0,1.6150851451727894,0,2,1,-1.5332757849163667,1.2968344994906045,0.25118862561399713,1.0373666544694433,0,0
7,0.22761455097771885,2,3,0,-1.5332757849163667,1.0966133429625737,-1.342819286409276,1.0786724994490953,0,1
8,-0.4661207461198165,0,0,1,-0.44316127761404706,-0.4237626695249098,0.8559277099225298,1.2634986532563515,0,0
7,0.6901047490427424,2,2,0,-1.0377691906880393,-0.9588766216110746,0.016093517911812186,-0.2795196914072577,1,5
5,0.6901047490427424,2,0,1,1.5388650992992616,-0.9545446234825912,0.15560430908259504,-0.5063517892616177,1,0
9,-1.6223462412823755,4,2,1,0.25054795430561116,1.0951808495575373,-0.6832682700857543,1.1381809201824922,0,3
8,1.1525949471077659,5,0,1,-0.7404652341510432,-0.1136709947262605,0.8947768687542063,-0.1671537910812553,1,3
1,-1.6223462412823755,1,0,0,0.7460545485339384,1.3277798088307269,-1.4454426089468135,-0.9789186597915344,1,5
10,-1.3911011422498636,3,2,0,-0.44316127761404706,0.43078005292767124,1.2858840440022128,1.40666891255023,0,0
9,0.22761455097771885,4,1,0,-1.2359718283793704,-1.0056483942333454,-0.76342831662557,-0.2679680567943042,1,1
0,-1.159856043217352,2,1,1,-0.9386678718423742,0.03166667953652271,-1.258735859472598,-0.8854554342867286,1,0
7,1.6150851451727894,4,2,0,0.4487505919969422,-0.7227740941303865,0.13167938156447345,-0.9687672233134843,1,1
1,-1.6223462412823755,0,1,1,-1.5332757849163667,1.5778275733146603,1.4478581111707176,1.0447176946776864,0,4
6,-0.6973658451523282,1,2,1,-0.7404652341510432,0.8380223949184838,-0.4048236554496096,-1.181247290285084,1,1
0,-0.2348756470873047,4,1,1,-1.0377691906880393,-1.6704979237370783,1.3891612632725607,0.12723786678219645,1,2
0,-0.4661207461198165,0,1,0,-1.0377691906880393,0.049978432581625785,0.5998309777430226,-1.5978062354188622,1,3
0,0.9213498480752542,1,3,1,0.6469532296882728,-1.4878636440732886,0.9288948924014311,-1.626510297184383,1,2
7,-1.6223462412823755,1,0,1,1.1424598239166004,-1.404571919100935,0.29942312578718755,-1.1784468940152768,1,5
0,-0.6973658451523282,3,0,0,0.7460545485339384,-0.8750326100247308,1.6926078118102796,1.3839156928580487,0,4
6,1.6150851451727894,4,0,1,0.5478519108426073,-0.902698717594288,-1.6086090760398548,1.5589404597209808,0,2
8,-0.6973658451523282,0,3,1,1.4397637804535965,1.1202235957106426,1.4706291032779972,-1.1518431294521112,1,1
7,-0.4661207461198165,4,3,1,-1.5332757849163667,-1.0345398877276928,1.697954379213847,-0.6222181849248787,1,0
7,-1.159856043217352,4,2,1,-1.1368705095337048,0.35934523119941336,-0.02433268598134821,0.12583766864729298,1,0
6,-0.6973658451523282,3,0,1,-0.24495863992271602,0.6997436339407592,-1.3711291684885967,1.1710855763527235,0,4
10,-0.2348756470873047,4,3,0,-0.44316127761404706,-0.4697405301395701,-1.6765758717384414,1.0734217564432074,0,0
5,-0.6973658451523282,1,1,0,-0.24495863992271602,1.685678793652878,-0.37335968324732105,-0.3747331645806928,1,2
10,-0.6973658451523282,0,0,0,-1.0377691906880393,0.8129106129386299,1.1298335119426965,-0.3264263289265235,1,4
2,-0.6973658451523282,0,2,1,-1.2359718283793704,-0.9801223972929991,-0.4708672254634596,-1.374124583368035,1,1
0,0.45885965001023066,1,2,0,0.05234531661428013,-1.3645829164567278,-0.6018773591077073,-0.13669948164710513,1,2
7,0.45885965001023066,4,3,0,1.4397637804535965,0.6452398487226296,-0.44444210455518063,-0.1993583481840348,1,3
1,-1.159856043217352,2,1,1,-0.3440599587683815,-1.188472522420694,-0.8248176804823578,1.712962254560361,0,0
4,-1.6223462412823755,1,2,0,-1.5332757849163667,0.21105627534312155,-0.9508658918599854,1.2431957803002514,0,3
4,-0.6973658451523282,0,1,1,0.7460545485339384,1.3613484795873014,-1.0089857720527213,0.24730485685016787,1,4
0,1.3838400461402778,2,3,0,-0.7404652341510432,-0.04004428549873013,-0.8525505948562576,1.7192631461674266,0,3
7,0.22761455097771885,5,0,0,-0.8395665529967087,-1.1459291941867835,-0.22680988607040278,-0.24556488663584888,1,2
5,1.3838400461402778,2,3,0,-0.6413639153053777,1.2767278149500343,1.0568278649501004,-1.2407557110184808,1,3
4,-1.6223462412823755,1,1,1,0.7460545485339384,1.1130266107720865,-1.6417270223310167,-0.5760116464730647,1,1
7,-1.159856043217352,4,2,0,1.1424598239166004,0.8276842798628601,1.6473735437052779,-1.5526498455682256,1,1
6,1.1525949471077659,0,0,1,0.3496492731512767,0.07541813473853619,-1.6476120929263103,0.056877910503297754,1,3
3,1.1525949471077659,2,0,0,-0.6413639153053777,-0.43608556459955977,-1.0698750972314777,-1.0352766347213984,1,0
8,-0.92861094418484,4,1,1,-0.6413639153053777,0.7558007252607354,0.8710442638045583,-0.29352167275629226,1,1
1,1.3838400461402778,1,3,0,-1.335073147225036,0.6729922510756228,0.3931226811475479,-0.31067409990885964,1,4
1,-1.6223462412823755,3,2,1,1.5388650992992616,1.5761879724293777,-0.6814219734284073,0.09608345828059454,1,4
3,-1.6223462412823755,3,1,0,0.4487505919969422,-0.5572261815869098,0.2821140946245594,-1.2355049680125927,1,3
1,-0.0036305480547929366,1,2,1,-1.632377103762032,-1.2885399532929915,0.9152784545534969,-0.11044576661766532,1,4
6,-1.3911011422498636,4,2,0,0.5478519108426073,1.7205246272043042,-0.9281718287800952,-0.4524441610678346,1,2
9,0.9213498480752542,5,0,1,-0.1458573210770505,1.6711467521222685,0.39870003563328366,-1.0629305478857418,1,1
8,1.6150851451727894,4,2,1,1.6379664181449276,1.630381096427138,-1.5834148195698072,-1.4469348863830147,1,5
6,-0.0036305480547929366,2,3,1,1.1424598239166004,0.18779120172879643,0.30811610588219634,0.36527154971578407,1,3
1,-0.2348756470873047,1,0,1,-1.1368705095337048,0.526291119234552,-1.054873936890533,1.0993254219389212,0,4
0,0.45885965001023066,3,1,0,0.7460545485339384,-0.09126886894629463,-1.376206484296301,0.8014332687382109,0,2
9,0.45885965001023066,1,2,0,-0.04675600223138495,1.5476934349388356,-1.115417081446037,1.41682034902828,0,3
4,-1.3911011422498636,0,0,1,-1.0377691906880393,0.5071164183550896,-1.4801760648131541,0.697818606755355,0,1
4,-0.4661207461198165,5,1,0,0.6469532296882728,0.6986390607127794,-0.0648742834155928,-0.4202396039650551,1,1
6,-0.4661207461198165,0,2,0,0.15144663545994566,1.619818614934581,-0.2953151849607155,1.631050663668509,0,0
5,-1.159856043217352,4,3,0,-1.632377103762032,-1.2545052907058631,1.1314105570041804,-0.27531909700254736,1,0
8,0.6901047490427424,5,0,1,0.5478519108426073,0.20846743184004382,1.4547432591220741,-1.5085436043187668,1,5
7,-1.3911011422498636,2,3,1,0.4487505919969422,0.3823686794201179,-1.256158737055051,-0.7156814104296845,1,0
9,0.9213498480752542,3,3,0,-1.2359718283793704,1.4439153283787933,0.060520031229224426,0.21440020067993662,1,4
4,-1.6223462412823755,0,1,0,-0.5422625964597122,0.132648835113241,-0.3748597992814155,0.3631712525134289,1,1
10,-0.4661207461198165,2,1,0,0.3496492731512767,-1.6581405107490539,-1.4206329976137133,-1.7255743152288026,1,5
8,0.9213498480752542,1,3,1,-1.2359718283793704,-1.5516182300757493,1.6316415576041337,0.4097278404989688,1,2
1,-0.6973658451523282,5,1,1,1.2415611427622655,0.9480137258859126,-0.60645463623738,-1.5116940501222995,1,2
4,1.3838400461402778,2,0,1,-1.632377103762032,1.7146220640172871,0.903046739198573,-0.626768828863315,1,1
1,1.3838400461402778,3,0,1,-1.335073147225036,-0.9055809633610479,-1.5656826787565372,-1.386726366582166,1,3
3,0.6901047490427424,0,3,0,-1.335073147225036,-1.2235427224090536,1.0524044458752067,0.8906958998383062,0,1
1,0.22761455097771885,2,2,1,0.05234531661428013,0.8797372932314095,-0.927056357882948,0.5479974063206852,1,4
5,-1.6223462412823755,0,3,1,0.4487505919969422,1.484680984073924,0.3093854348341224,-1.675517231906004,1,1
1,1.6150851451727894,0,1,0,-0.3440599587683815,0.10304972439471904,-0.5894533211843098,0.8493900548586543,0,1
7,1.6150851451727894,3,2,0,-0.7404652341510432,1.0964925302657633,0.9667439738770446,-0.5140528790035866,1,1
6,-0.2348756470873047,1,3,1,1.0433585050709344,1.5859910598276987,1.189261185601053,0.3575704599738151,1,4
2,1.6150851451727894,4,3,1,-1.5332757849163667,1.6983123499478974,-1.477483548854523,-1.150092881783482,1,0
2,-0.6973658451523282,2,1,0,-0.7404652341510432,0.003413767439601194,0.9668209029044341,-0.8760040968761302,1,5
6,-0.6973658451523282,5,3,1,-1.632377103762032,0.57019790504675,-1.5251795458359874,-0.8133452303392006,1,4
7,1.3838400461402778,3,2,1,-1.7314784226076976,-1.199949728617672,-1.5428732221355628,1.3545115320250762,0,2
10,-1.3911011422498636,1,2,1,-0.5422625964597122,1.050238526344108,0.4514733484224521,-0.6873273981978895,1,3
0,0.6901047490427424,0,2,0,-1.0377691906880393,1.3331818622738159,0.18079856555264268,0.6729650898608187,1,3
5,-1.159856043217352,5,0,1,-0.8395665529967087,-1.1710409761666374,-0.1850758887116216,-0.7615378993477727,1,4
3,-0.2348756470873047,1,2,0,1.1424598239166004,-0.6218437154237297,1.5765219094795868,-1.3671235926935177,1,2
1,-0.4661207461198165,2,2,0,-1.1368705095337048,1.638044073196248,1.3210021450055007,-1.0629305478857418,1,0
8,0.9213498480752542,4,1,1,0.9442571862252694,-1.472106216617889,-1.1369187446013906,1.6965099264752455,0,3
1,-1.3911011422498636,4,1,1,0.6469532296882728,-0.8942418288175675,-1.6543049183091931,-0.12304754983179643,1,1
9,-0.4661207461198165,5,0,0,-0.6413639153053777,-1.2512606068486722,0.5243636018739639,-1.412279982544154,1,3
1,-1.3911011422498636,1,1,1,0.15144663545994566,0.6179361792435032,1.5991005790183928,1.4847299585710978,0,1
5,-1.3911011422498636,1,3,0,-0.1458573210770505,-0.1398010551506583,-0.17307496043886605,1.659054626366578,0,3
1,-1.3911011422498636,0,3,1,-1.335073147225036,1.5980032936819792,1.5009391400694438,1.7028108180823112,0,1
4,1.3838400461402778,3,2,0,1.4397637804535965,-1.4441467067846496,-0.3718980317269214,-1.5859045512721828,1,2
6,1.6150851451727894,0,3,0,0.25054795430561116,-1.5893808273073098,1.564290194124663,-0.8994574156357632,1,3
6,0.6901047490427424,4,3,1,1.3406624616079306,1.010629220747019,0.707031577410233,-1.0118233159617656,1,0
0,-1.159856043217352,5,3,1,1.1424598239166004,-1.0728202536598686,0.26026625084595323,-0.6516223457578513,1,0
2,1.6150851451727894,5,2,0,-1.4341744660707012,-0.9887863935499658,1.306885668479535,-1.1024861451967645,1,4
7,-1.3911011422498636,1,3,0,-1.0377691906880393,-0.27338537990946865,0.2329949106363902,1.5960457102959225,0,1
0,-0.92861094418484,0,3,0,-1.2359718283793704,-0.6485605803754918,-0.904477688344142,1.1126273042205042,0,1
5,0.22761455097771885,4,0,0,1.1424598239166004,-0.6313188826449943,-0.9731368452892336,-0.27321879980019215,1,2
10,-0.4661207461198165,0,2,0,1.2415611427622655,0.13007725056685046,0.3128087765529533,0.27880931488549565,1,1
4,-1.6223462412823755,0,0,1,0.05234531661428013,0.42335870155218175,0.06321254718785548,1.5631410541256912,0,4
0,-0.0036305480547929366,5,3,1,-1.335073147225036,-0.9218216416036888,0.9574740260766149,1.2873020215497104,0,2
4,1.6150851451727894,1,1,1,-1.2359718283793704,0.9469609295279943,0.07267481755675885,-1.1451921883113199,1,5
7,0.9213498480752542,3,2,1,1.0433585050709344,-1.2686576351893546,-0.0806831985441265,-1.083233420841842,1,5
0,1.3838400461402778,4,2,0,1.5388650992992616,-0.9631568428694964,-1.31527869460385,-0.1605028499404639,1,1
3,-0.2348756470873047,2,1,1,-1.0377691906880393,0.08554914231391367,-1.5337955969036066,-1.7119223834134938,1,2
4,0.45885965001023066,0,1,0,-1.7314784226076976,-0.5227082682125402,-0.508600913397989,-0.734934134784607,1,0
1,-1.159856043217352,0,1,0,-0.5422625964597122,-0.011394417398003365,0.4601663285174609,-1.1115874330736368,1,4
7,-1.6223462412823755,0,2,0,-1.632377103762032,-0.7777266122223829,-0.4815218957568996,1.4483248070636079,0,0
4,-0.6973658451523282,5,1,1,1.1424598239166004,-0.4666684358492512,0.9121628289442238,-1.6566145570848074,1,2
